,longitude,latitude,price
6884601,2.164297,41.402288,11.0
9645354,2.154884,41.409253,25.0
2324304,2.16083,41.399646,94.0
7016496,2.181356,41.383133,90.0
6660210,2.163321,41.373066,39.0
9409861,2.14035,41.396918,49.0
6284180,2.15852,41.408346,125.0
6409864,2.155308,41.392358,120.0
684025,2.160766,41.4076,25.0
7418069,2.170881,41.39946,69.0
4770220,2.176237,41.387708,50.0
412649,2.148657,41.371125,61.0
11286609,2.157644,41.377555,40.0
11862133,2.174279,41.404823,165.0
11712721,2.162421,41.389955,40.0
11109230,2.157657,41.384117,180.0
8729922,2.170128,41.393366,45.0
10980835,2.1783,41.394531,76.0
9443781,2.173415,41.392933,90.0
11646468,2.148619,41.394842,60.0
11382559,2.17972,41.404404,50.0
6624330,2.176395,41.409357,55.0
4221676,2.155622,41.389787,69.0
762947,2.134606,41.367515,26.0
8069578,2.12161,41.394073,30.0
1116340,2.158828,41.391171,64.0
214970,2.164735,41.369975,30.0
11965166,2.19117,41.378844,100.0
1830917,2.16956,41.397141,139.0
9154907,2.14416,41.431999,22.0
979763,2.17846,41.39161,80.0
12101336,2.163224,41.382908,117.0
6429227,2.171127,41.396125,90.0
7601611,2.15825,41.390012,55.0
7171094,2.149843,41.3877,75.0
6244443,2.16391,41.400986,11.0
9403101,2.142803,41.395072,59.0
7739629,2.155722,41.403681,46.0
11476539,2.1558,41.4264,25.0
4529302,2.146552,41.383371,30.0
931991,2.174138,41.405201,55.0
882655,2.177542,41.416381,28.0
6840542,2.16036,41.40193,115.0
11634460,2.160713,41.386204,160.0
9783450,2.146187,41.389149,82.0
10824605,2.157984,41.389755,100.0
5360823,2.208406,41.398524,56.0
2626530,2.161826,41.379045,143.0
6522117,2.160768,41.388237,95.0
705747,2.175616,41.379794,29.0
2099242,2.153348,41.376157,85.0
10411902,2.168345,41.3735,110.0
6582857,2.14419,41.38985,20.0
1690443,2.156575,41.409351,25.0
11220830,2.157134,41.409526,25.0
4261921,2.179982,41.417118,16.0
9848718,2.173709,41.383432,56.0
6779800,2.189578,41.379553,80.0
7443541,2.155788,41.376446,53.0
10600966,2.142263,41.377667,35.0
4166625,2.171458,41.394586,35.0
838389,2.175939,41.379083,200.0
11384529,2.171522,41.388808,250.0
6536364,2.163681,41.41573,45.0
6832552,2.20198,41.395895,180.0
8955406,2.188642,41.381013,58.0
5112647,2.184101,41.416022,20.0
4819628,2.149366,41.396965,77.0
11998271,2.162638,41.400741,25.0
2790716,2.177838,41.380552,89.0
5789512,2.162083,41.376852,76.0
4609157,2.160714,41.398962,67.0
2991893,2.166031,41.37575,62.0
3458897,2.169872,41.380703,70.0
478951,2.176922,41.398975,146.0
624427,2.155155,41.375264,80.0
536440,2.171755,41.410512,83.0
10870680,2.215681,41.405172,166.0
11844326,2.160369,41.373779,29.0
6625268,2.16438,41.405,31.0
7486420,2.196309,41.398092,55.0
2275925,2.199663,41.401354,104.0
11068902,2.20018,41.402633,110.0
8727441,2.185197,41.395581,85.0
6218546,2.176069,41.391967,85.0
7047052,2.16542,41.382508,75.0
10564417,2.174945,41.390708,203.0
3790797,2.149535,41.422138,20.0
7030274,2.15595,41.377211,17.0
9111209,2.159673,41.398428,35.0
9558084,2.163998,41.383321,39.0
1235517,2.177221,41.381103,25.0
8723568,2.193595,41.389392,38.0
3228036,2.162498,41.378445,102.0
10062279,2.174177,41.403205,28.0
9459773,2.142028,41.381064,69.0
12124551,2.201718,41.403708,161.0
11562597,2.154084,41.387547,60.0
909775,2.177295,41.389552,36.0
7729859,2.203369,41.406452,80.0
8136788,2.13626,41.387738,53.0
10028225,2.181592,41.384852,91.0
3518018,2.161014,41.381216,60.0
9676316,2.160071,41.380324,175.0
2105089,2.173415,41.408164,116.0
11218123,2.175448,41.432415,16.0
1199382,2.170537,41.395774,129.0
8976471,2.180636,41.412144,19.0
11883978,2.157959,41.415763,2338.0
3146613,2.165865,41.406291,61.0
10958253,2.160738,41.375895,40.0
6800342,2.174815,41.404882,36.0
10976256,2.175848,41.378132,25.0
4594109,2.147454,41.409643,19.0
10165090,2.151281,41.419659,96.0
8209452,2.217167,41.414288,68.0
3457215,2.175314,41.383144,75.0
11516487,2.130844,41.373583,18.0
11953297,2.181077,41.381533,30.0
7787017,2.15534,41.402108,120.0
9211213,2.163739,41.375647,92.0
772593,2.194763,41.389264,50.0
6694244,2.194016,41.404547,69.0
3453824,2.160677,41.375607,60.0
197511,2.140997,41.408571,25.0
5744938,2.171564,41.382155,100.0
7612210,2.16685,41.407677,30.0
3100451,2.178688,41.385197,150.0
7968185,2.152753,41.392836,76.0
8594824,2.21549,41.407963,200.0
8278488,2.134819,41.368205,23.0
315799,2.156069,41.380541,85.0
11985740,2.167302,41.405573,15.0
1523802,2.172164,41.393473,217.0
775644,2.15302,41.380378,115.0
3590912,2.146245,41.395127,185.0
3007695,2.16049,41.373924,95.0
2268067,2.168188,41.397179,119.0
11083792,2.159236,41.399362,30.0
9879133,2.179065,41.431382,70.0
11486494,2.18389,41.382502,100.0
1196392,2.162835,41.373328,91.0
7343913,2.148497,41.392015,40.0
6637712,2.163605,41.379473,19.0
4114081,2.169598,41.401353,125.0
5457394,2.20019,41.388295,94.0
1071608,2.15335,41.377465,18.0
5732555,2.165825,41.41114,340.0
9746950,2.178722,41.394764,30.0
10743609,2.164547,41.371763,35.0
10896324,2.176665,41.417978,2063.0
9937100,2.173038,41.387791,89.0
4398772,2.162238,41.39363,200.0
2464498,2.145374,41.407987,50.0
6885074,2.13491,41.386951,23.0
11709004,2.178768,41.397132,31.0
9625810,2.164591,41.384252,49.0
3208280,2.184732,41.390331,55.0
5430286,2.164055,41.384583,35.0
11716206,2.181277,41.380709,204.0
9788579,2.203001,41.391721,100.0
1124129,2.164238,41.406012,65.0
6637573,2.16449,41.37911,18.0
9582252,2.110237,41.379951,35.0
1263711,2.178652,41.384292,35.0
10263386,2.164491,41.378591,55.0
11255586,2.14752,41.400072,59.0
3528920,2.162837,41.436427,25.0
2626169,2.142619,41.395831,81.0
12004780,2.163576,41.416601,35.0
3127256,2.173962,41.399185,96.0
7759290,2.143293,41.372841,39.0
1432237,2.172644,41.375093,39.0
10090388,2.152751,41.390889,26.0
11879723,2.182072,41.38561,27.0
2776065,2.125614,41.375762,21.0
10892359,2.150857,41.407995,30.0
9368790,2.177956,41.407867,45.0
1277699,2.214208,41.405331,150.0
9146099,2.128659,41.373882,18.0
1417890,2.169901,41.385325,50.0
6806975,2.186871,41.381504,39.0
10148919,2.174095,41.378379,95.0
11118295,2.152427,41.37724,111.0
11424139,2.157687,41.384569,35.0
5220269,2.171119,41.408944,20.0
4929018,2.198366,41.389219,64.0
4829961,2.154354,41.399148,17.0
3257241,2.189551,41.379203,72.0
446736,2.183514,41.383419,80.0
12080461,2.18864,41.414799,49.0
9228877,2.163579,41.374106,75.0
11523443,2.168763,41.403885,45.0
9171189,2.218654,41.413539,60.0
11460476,2.14939,41.413302,34.0
1400554,2.168262,41.431925,30.0
639820,2.161323,41.376432,65.0
910264,2.163867,41.381368,92.0
3171271,2.159924,41.435607,25.0
10196063,2.121538,41.398558,50.0
1335093,2.172422,41.375808,31.0
7950529,2.180666,41.404295,30.0
2639916,2.188672,41.422055,271.0
9725425,2.173071,41.385127,2348.0
7741810,2.149477,41.403087,94.0
3400569,2.206922,41.399229,68.0
5700546,2.204556,41.397842,280.0
6843532,2.178743,41.394803,258.0
7798445,2.168081,41.374724,45.0
1144076,2.17704,41.398996,130.0
6671264,2.15744,41.380578,23.0
7004466,2.173154,41.396014,47.0
6684455,2.193619,41.398817,45.0
1293500,2.182172,41.383814,140.0
12067134,2.208286,41.410045,55.0
2308567,2.172125,41.405442,147.0
8746689,2.155409,41.41702,40.0
1744894,2.160675,41.381136,125.0
2975838,2.158412,41.388735,90.0
9288754,2.15991,41.379489,37.0
6747482,2.158333,41.379204,75.0
8822295,2.149293,41.393156,110.0
2800655,2.180049,41.379969,22.0
2860231,2.185476,41.410545,40.0
6883919,2.135358,41.386416,20.0
8788172,2.145689,41.390936,29.0
8530209,2.170013,41.3838,94.0
4510063,2.169774,41.407681,65.0
8029780,2.163544,41.37228,35.0
11652092,2.140187,41.376267,40.0
3703916,2.16918,41.402581,65.0
6976495,2.174223,41.39211,100.0
10016958,2.162078,41.403806,39.0
6521758,2.133105,41.373835,60.0
8898272,2.164708,41.379627,89.0
5358446,2.164781,41.410503,104.0
7072623,2.151072,41.425327,32.0
2063923,2.154042,41.374754,119.0
10630068,2.165176,41.380982,58.0
2308309,2.209831,41.405489,100.0
1441827,2.164534,41.418529,151.0
3262748,2.168111,41.405657,235.0
4862311,2.15906,41.40624,75.0
8032676,2.156294,41.37882,120.0
9358770,2.167255,41.397256,43.0
10648565,2.167231,41.374046,60.0
4088544,2.195899,41.396372,55.0
8285876,2.175309,41.40641,95.0
5009916,2.179661,41.412802,75.0
35388,2.151897,41.390584,28.0
11430856,2.162658,41.399304,89.0
6326562,2.190224,41.420605,59.0
6562503,2.183412,41.402191,370.0
12003755,2.142032,41.373284,24.0
7089345,2.148289,41.400289,128.0
11391606,2.180898,41.389852,200.0
1513289,2.168487,41.402051,75.0
4587424,2.17483,41.404889,50.0
6449766,2.156003,41.375039,25.0
7974916,2.166655,41.377781,30.0
11240904,2.216856,41.416163,96.0
9790938,2.147673,41.393066,160.0
4924675,2.169225,41.400148,64.0
3072324,2.196249,41.399253,200.0
2495397,2.147061,41.402653,99.0
263850,2.161778,41.410809,85.0
1000720,2.173298,41.418319,26.0
2751655,2.178858,41.385852,75.0
2428246,2.177783,41.396948,124.0
6601974,2.189716,41.380786,79.0
10062514,2.156441,41.381291,40.0
1266627,2.19004,41.393085,39.0
3172803,2.17113,41.386555,120.0
8058787,2.153139,41.377011,55.0
2655723,2.14399,41.392694,95.0
7353733,2.164057,41.375238,35.0
6195784,2.170224,41.38421,34.0
9580882,2.162668,41.40447,120.0
5373405,2.15183,41.378303,50.0
6719054,2.177353,41.400247,26.0
6923733,2.173799,41.404677,104.0
3762410,2.186239,41.408808,82.0
10135762,2.176447,41.400161,19.0
9689898,2.173742,41.38112,50.0
527277,2.149335,41.366062,25.0
10634040,2.167301,41.378501,35.0
847375,2.179607,41.388701,38.0
11356278,2.174685,41.389617,120.0
10532685,2.165483,41.383757,80.0
1218618,2.160786,41.377859,105.0
12226653,2.147047,41.387458,39.0
7250818,2.203239,41.414448,15.0
2552286,2.187003,41.415654,135.0
2034675,2.171065,41.387034,96.0
5658324,2.191398,41.378114,24.0
7356969,2.168021,41.38044,52.0
337755,2.192633,41.391807,95.0
1074237,2.183137,41.384632,80.0
2943188,2.173342,41.401038,75.0
5667123,2.153839,41.398375,116.0
9589638,2.211578,41.414498,40.0
12245631,2.179538,41.384201,70.0
11289350,2.179173,41.38718,35.0
9429384,2.175937,41.407734,30.0
10009118,2.170721,41.38173,82.0
9360793,2.164494,41.379223,53.0
11644446,2.161299,41.398768,20.0
9836073,2.168063,41.38136,40.0
10806709,2.194569,41.398153,22.0
8187321,2.153574,41.382178,52.0
6763348,2.149617,41.405447,49.0
5454408,2.182843,41.383949,50.0
3622136,2.175451,41.409913,24.0
6722364,2.15047,41.402121,70.0
4332917,2.187862,41.39031,40.0
10202056,2.177552,41.38114,60.0
4796918,2.167087,41.375626,80.0
1642281,2.155371,41.380452,53.0
7396768,2.162974,41.402714,85.0
4237054,2.188636,41.379442,160.0
2895670,2.16264,41.382835,38.0
11341989,2.171482,41.385843,19.0
4773325,2.177067,41.409715,95.0
2777813,2.162133,41.372858,46.0
6229966,2.132536,41.382981,23.0
9941244,2.165323,41.380455,71.0
2602301,2.162352,41.406686,25.0
4026267,2.18148,41.4007,180.0
8269956,2.173763,41.385418,250.0
4374216,2.19072,41.377594,105.0
8823917,2.181495,41.386313,15.0
3274871,2.1931,41.391554,150.0
11337442,2.16409,41.415067,117.0
2529337,2.172064,41.405385,135.0
3991631,2.206808,41.39758,62.0
10357044,2.180385,41.400485,70.0
904862,2.1731,41.380055,80.0
10819902,2.158967,41.400187,30.0
918907,2.148533,41.401291,60.0
10621483,2.169981,41.406006,82.0
11995962,2.16592,41.390913,139.0
5063766,2.173374,41.369856,94.0
3174343,2.177969,41.385812,65.0
11387451,2.153532,41.403158,50.0
4552376,2.163827,41.387158,189.0
7375075,2.139307,41.409087,100.0
10051000,2.174093,41.380964,199.0
11082143,2.129904,41.397461,219.0
5049436,2.173872,41.39156,70.0
3970234,2.17127,41.405038,40.0
10078984,2.178427,41.403071,120.0
5606867,2.174894,41.404021,40.0
1814248,2.217348,41.413556,45.0
10504402,2.160061,41.386174,111.0
943593,2.198029,41.400032,188.0
1839651,2.12706,41.381906,48.0
7880842,2.189593,41.401222,23.0
1899976,2.168174,41.408497,98.0
6921953,2.173957,41.37886,83.0
12040321,2.178467,41.410765,145.0
12015657,2.181539,41.39993,35.0
621656,2.141811,41.373077,30.0
5322549,2.165501,41.399124,69.0
9426891,2.16486,41.387947,120.0
11849125,2.17835,41.411385,50.0
6956011,2.109449,41.416049,1000.0
11350169,2.159737,41.386134,131.0
1908257,2.162777,41.385531,220.0
9708841,2.159732,41.412635,18.0
11997265,2.182725,41.382753,89.0
1120269,2.149599,41.37671,35.0
1811399,2.176068,41.398481,50.0
4572964,2.191888,41.380809,25.0
7057890,2.17999,41.384861,115.0
1282669,2.177529,41.4055,65.0
5608098,2.172057,41.40215,165.0
10770209,2.192371,41.380121,57.0
11860164,2.175761,41.405104,165.0
365911,2.154948,41.37977,89.0
3038394,2.16929,41.402501,83.0
10366194,2.158272,41.40122,19.0
35390,2.151185,41.391467,30.0
4357598,2.159559,41.435931,20.0
8229940,2.160242,41.387412,34.0
3588409,2.16579,41.373637,110.0
1466333,2.146499,41.410759,60.0
758925,2.154737,41.40256,24.0
12075073,2.170716,41.372425,270.0
4447228,2.15776,41.382747,31.0
9308349,2.16826,41.372736,88.0
6297706,2.157881,41.406241,159.0
1159442,2.147997,41.402624,80.0
743664,2.157423,41.402891,73.0
6758463,2.172334,41.378438,60.0
9210278,2.165708,41.40048,19.0
11386012,2.189845,41.380319,70.0
10176916,2.182878,41.381515,21.0
7954984,2.142165,41.4331,27.0
7085348,2.148382,41.419981,15.0
5180662,2.14192,41.39592,110.0
7375699,2.161206,41.393913,125.0
1028836,2.152112,41.37851,70.0
5646819,2.173687,41.402881,130.0
5688712,2.155973,41.372871,45.0
1440737,2.160528,41.3722,80.0
3703140,2.159461,41.40048,100.0
606883,2.104327,41.413189,119.0
9775373,2.206012,41.405721,25.0
438123,2.169473,41.409474,67.0
1992397,2.166078,41.380387,68.0
8808710,2.214956,41.411603,181.0
9086545,2.16919,41.376734,111.0
2758656,2.193856,41.397268,179.0
545207,2.176277,41.390224,50.0
1613328,2.128874,41.383385,171.0
9206413,2.206177,41.399878,42.0
582721,2.152418,41.391457,35.0
9506762,2.172641,41.37973,30.0
9422829,2.174034,41.397373,60.0
1862452,2.135106,41.405369,29.0
2471365,2.179219,41.382858,70.0
7724211,2.190045,41.382175,60.0
7721336,2.143354,41.397128,40.0
11256919,2.173583,41.379535,49.0
2278689,2.205878,41.399017,91.0
5691037,2.172654,41.372433,25.0
9378397,2.133004,41.397752,82.0
1264386,2.144227,41.395581,98.0
3051048,2.125912,41.378955,25.0
1986412,2.166093,41.375064,55.0
11559183,2.170733,41.404011,40.0
876692,2.156657,41.384132,125.0
7242409,2.162771,41.403146,95.0
1565292,2.178265,41.381944,65.0
4682076,2.187779,41.380787,76.0
7212620,2.161185,41.389922,325.0
7806535,2.175224,41.381156,106.0
3299783,2.176665,41.397368,80.0
4940655,2.181601,41.384114,40.0
6128852,2.174969,41.402733,119.0
7740222,2.143055,41.434487,28.0
9009480,2.149304,41.394726,103.0
3975079,2.126007,41.372684,26.0
11670392,2.170236,41.410489,117.0
2218747,2.197377,41.387127,160.0
7878940,2.142682,41.404436,100.0
263119,2.172812,41.400611,65.0
8261391,2.162402,41.407077,57.0
9676070,2.203591,41.408625,1569.0
9402291,2.144754,41.395499,59.0
7829652,2.176633,41.407023,47.0
7944912,2.178933,41.40537,25.0
7708834,2.179231,41.396558,31.0
11366629,2.214004,41.408236,294.0
650885,2.167681,41.387987,294.0
1170605,2.164976,41.382883,255.0
1777568,2.158386,41.375931,32.0
4131945,2.189936,41.410325,25.0
3683446,2.186127,41.405658,120.0
8314581,2.159971,41.400512,103.0
6660236,2.111235,41.415845,200.0
2972337,2.171032,41.410151,129.0
6173933,2.201285,41.397486,70.0
5508811,2.160993,41.38626,50.0
6795730,2.148504,41.384645,80.0
735631,2.160023,41.440046,40.0
11034503,2.124247,41.37595,20.0
10737502,2.178311,41.401707,130.0
4286392,2.161546,41.388036,39.0
5332967,2.170883,41.401957,101.0
7154153,2.204482,41.398568,68.0
1242745,2.182992,41.396907,97.0
11603481,2.190164,41.380025,111.0
258432,2.145864,41.374861,50.0
4514240,2.173643,41.399264,100.0
10544538,2.169808,41.377593,35.0
11298936,2.172026,41.383986,150.0
12059958,2.179772,41.39404,76.0
6736987,2.136325,41.379141,100.0
2992564,2.179638,41.383952,81.0
6756083,2.177871,41.403695,38.0
11205664,2.140953,41.359283,250.0
8200881,2.173203,41.407719,95.0
11335370,2.193022,41.396261,117.0
7520669,2.190695,41.394213,83.0
3960750,2.152831,41.407694,30.0
9540823,2.181261,41.395412,115.0
1344458,2.204849,41.401954,45.0
11180388,2.141269,41.392237,111.0
4198542,2.168222,41.405563,24.0
9020942,2.175344,41.399745,101.0
6361232,2.211518,41.415646,17.0
8990923,2.160994,41.425189,9.0
4136995,2.159906,41.41034,40.0
6513386,2.180363,41.382173,89.0
4087240,2.168869,41.415343,23.0
1100506,2.190272,41.393231,59.0
4339658,2.160124,41.371896,120.0
9774714,2.182602,41.413351,45.0
4792666,2.184582,41.401529,25.0
12168773,2.154939,41.380109,41.0
1094847,2.12038,41.400784,62.0
11391413,2.144023,41.407669,249.0
5012234,2.205714,41.412432,75.0
3321193,2.155529,41.375216,24.0
2513307,2.162198,41.37634,50.0
7458208,2.130803,41.373741,20.0
11862633,2.17496,41.405077,165.0
2073044,2.162985,41.378042,80.0
10853024,2.158648,41.399745,31.0
404932,2.165604,41.384626,97.0
745904,2.171952,41.389681,85.0
10072637,2.13446,41.381996,86.0
2647207,2.162027,41.381839,75.0
4071964,2.165149,41.38152,55.0
8470245,2.153224,41.424986,69.0
4855589,2.15767,41.383575,45.0
5456632,2.181959,41.396218,94.0
11942816,2.153965,41.379462,66.0
9530334,2.185002,41.39808,53.0
352257,2.183839,41.38492,59.0
11983308,2.162722,41.38417,37.0
5996208,2.219626,41.41501,42.0
7319781,2.176839,41.398941,25.0
7818059,2.14396,41.416198,195.0
2572313,2.156329,41.382151,42.0
12152246,2.160363,41.377947,22.0
853347,2.157901,41.397503,50.0
11922455,2.153654,41.377689,66.0
5471628,2.161155,41.372742,89.0
2376967,2.194387,41.391377,270.0
10529901,2.206313,41.404582,59.0
8553568,2.170275,41.372583,90.0
2335181,2.167057,41.377033,55.0
10692054,2.176586,41.405382,75.0
5112669,2.148527,41.385828,30.0
1922459,2.177992,41.390346,165.0
3621704,2.180161,41.379454,30.0
12023915,2.179214,41.442849,24.0
11998259,2.170773,41.39151,110.0
3899990,2.18989,41.423161,60.0
3899993,2.191309,41.424903,81.0
7112746,2.15505,41.386743,30.0
5566954,2.214101,41.403602,301.0
7928872,2.108797,41.388708,79.0
10036884,2.168911,41.384142,30.0
8665564,2.149087,41.419873,103.0
11330879,2.170559,41.401895,75.0
7156690,2.17544,41.376702,50.0
7146392,2.155552,41.373946,38.0
6998012,2.173142,41.388844,40.0
6691552,2.149347,41.389527,30.0
1199795,2.18619,41.410224,25.0
2482530,2.144854,41.393867,79.0
11290289,2.158665,41.390877,120.0
7587588,2.145736,41.407158,100.0
10829378,2.162926,41.373864,89.0
2769820,2.158511,41.378803,18.0
8232032,2.155371,41.374171,42.0
2334583,2.161839,41.399317,85.0
7586363,2.168932,41.41027,28.0
1306531,2.197057,41.414248,80.0
11522483,2.147221,41.374309,31.0
12166143,2.127071,41.408191,80.0
11337616,2.153897,41.372633,281.0
3038567,2.158093,41.390568,100.0
1726975,2.138817,41.385298,47.0
1396844,2.158088,41.384717,45.0
9638502,2.158383,41.390251,120.0
10079912,2.142795,41.37347,20.0
5716207,2.157451,41.398307,140.0
2681468,2.191664,41.379756,40.0
3512999,2.172294,41.372602,115.0
1484906,2.162315,41.40685,28.0
12167937,2.154663,41.38028,31.0
1872802,2.1711,41.380579,43.0
1883659,2.160011,41.392937,75.0
10966641,2.171252,41.41848,47.0
3983600,2.127345,41.375928,60.0
878312,2.182966,41.384369,59.0
3117635,2.178535,41.411477,75.0
12189854,2.177113,41.394937,50.0
7670567,2.179734,41.413889,9.0
8245753,2.166749,41.406505,36.0
408127,2.165373,41.375779,25.0
7743583,2.163009,41.396472,66.0
605726,2.10482,41.412916,120.0
7715565,2.145949,41.375425,54.0
7889934,2.178733,41.388321,89.0
8254481,2.16833,41.39686,47.0
7926046,2.169736,41.375026,11.0
10893207,2.162354,41.399109,180.0
9628057,2.162501,41.384133,90.0
4147676,2.16197,41.373775,39.0
8181239,2.169524,41.39346,140.0
11277523,2.161211,41.372905,70.0
5546555,2.123741,41.37236,69.0
8144189,2.173599,41.409669,45.0
11799855,2.18583,41.438369,20.0
11266287,2.158015,41.386135,35.0
3370188,2.16073,41.380368,144.0
575144,2.195665,41.389736,250.0
1024587,2.153608,41.378496,28.0
775664,2.161631,41.388524,107.0
5734932,2.175342,41.405526,185.0
5102828,2.190264,41.378099,35.0
9817093,2.171121,41.383468,100.0
8645309,2.145021,41.389989,25.0
5771966,2.151112,41.39058,224.0
6968417,2.152183,41.391991,61.0
7985761,2.179299,41.421906,45.0
584188,2.201617,41.402527,32.0
7260969,2.149786,41.395336,75.0
6166043,2.200756,41.387082,210.0
11714354,2.189287,41.400822,25.0
9153121,2.191152,41.376866,75.0
7101525,2.15611,41.402594,46.0
5563532,2.173271,41.424166,40.0
6645955,2.145633,41.410869,80.0
7140630,2.178259,41.384495,60.0
